Row_ID,Variation,Query,True_Label,Prediction,Is_Correct,Image_Path
row_37,Horizontally Stretched,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, 28 + 28 = 56 which is greater than 57.' explanation='The two lowest values of the green graph (U.S.) are 28 and 28. The highest value of the orange graph (China) is 57. The sum of the two lowest values of the green graph is 56, which is less than 57.'",False,data/row_37/Horizontally_Stretched.png
row_37,Squeezed Vertically,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, 37 + 34 = 71, which is greater than 57.' explanation='The two lowest values of the green graph (China) are 37 (in 2012) and 34 (in 2013). Their sum is 71. The highest value of the orange graph (U.S.) is 57 (in 2010). Therefore, 71 > 57.'",True,data/row_37/Squeezed_Vertically.png
row_37,Squeezed Horizontally,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, 28 + 28 (green) > 57 (orange)' explanation='The lowest values for the green graph (U.S.) are 28 and 28. The highest value for the orange graph (China) is 57. The sum of the two lowest green values is 56, which is less than 57; therefore the initial answer was incorrect, and the final answer should be: ""No, 28 + 28 (green) < 57 (orange)"".'",False,data/row_37/Squeezed_Horizontally.png
row_37,Increased Saturation,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer=""No, it's equal."" explanation='The two lowest values for the green graph (U.S.) are 27 and 37. The highest value for the orange graph (China) is 57. The sum of 27 and 37 is 64, which is not greater than 57.'",False,data/row_37/Increased_Saturation.png
row_37,Decreased Saturation,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='No, it is not greater.' explanation='- The two lowest values of the green graph (U.S.) are 28 (2009) and 27 (2012), summing to 55.\n- The highest value of the orange graph (China) is 57 (2010).\n- Therefore, 55 is not greater than 57.'",False,data/row_37/Decreased_Saturation.png
row_37,Increased Brightness,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, the sum is greater.' explanation='The two lowest values for the U.S. graph are 28% and 27%, summing to 55%. The highest value for the China graph is 57%.'",True,data/row_37/Increased_Brightness.png
row_37,Decreased Brightness,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes.' explanation='The two lowest values of the green graph (U.S.) are 27 and 28. Their sum is 55, which is greater than the highest value of the orange graph (China), which is 57.'",False,data/row_37/Decreased_Brightness.png
row_37,Increased Contrast,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, it is greater.' explanation='The two lowest values of the green graph (U.S.) are 28 each in 2011 and 2012, summing up to 56. \n\nThe highest value of the orange graph (China) is 57 in 2010. \n\nTherefore, 56 is not greater than 57.'",True,data/row_37/Increased_Contrast.png
row_37,Decreased Contrast,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, 28 + 28 = 56 is greater than 57.' explanation='The two lowest values of the green graph (representing the U.S.) are both 28. Their sum is 56. The highest value of the orange graph (representing China) is 57, which is greater than 56.'",True,data/row_37/Decreased_Contrast.png
row_37,Increased Sharpness,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, 38% > 29%.' explanation='The sum of the two lowest values of the green graph (U.S.) is 19% and 19%, totaling 38%. The highest value of the orange graph (China) is 57%. The highest value of the U.S. is 45% and the lowest values of U.S. are 19% each.'",True,data/row_37/Increased_Sharpness.png
row_37,Decreased Sharpness,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, the sum is greater.' explanation='\n- Lowest values of green graph (U.S.) are 28 (2012) and 27 (2012, 2013).\n- Sum = 28 + 27 = 55.\n- Highest value of orange graph (China) is 57 (2012).\n- 55 is less than 57, so it is initially incorrect to claim that the sum is greater.\n- Upon reviewing again, there was a mistake. The claim in the initial explanation about the sum being greater is incorrect.'",False,data/row_37/Decreased_Sharpness.png
row_37,Adaptive Threshold,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes.' explanation='The two lowest values of the green graph (China) are 39 and 41, together summing to 80. The highest value of the orange graph (U.S.) is 39. Thus, 80 is greater than 39.'",True,data/row_37/Adaptive_Threshold.png
row_37,Selective Blur,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='No.' explanation='The sum of the two lowest values of the green graph (U.S.) is 28 (2012) + 33 (2013) = 61. The highest value of the orange graph (China) is 57 (2012), so 61 is not greater than 57.'",False,data/row_37/Selective_Blur.png
row_37,Highlighted Intersections,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, 83 > 39.' explanation='The two lowest points on the green graph (U.S.) are 29 and 28, summing to 57. The highest value on the orange graph (China) is 44. Therefore, 57 is greater than 44.'",True,data/row_37/Highlighted_Intersections.png
row_37,Dominant Colors,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes.' explanation='The two lowest values of the green graph (U.S.) are 27 (2009) and 28 (2010), which sum to 55. The highest value of the orange graph (China) is 57 (2011). Therefore, 55 is less than 57.'",True,data/row_37/Dominant_Colors.png
row_37,Quantized Colors,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,"answer='Yes, 55 (29 + 26) is greater than 57.' explanation='The two lowest values of the green graph (U.S.) are 28% and 26%. The sum is 54%. The highest value on the orange graph (China) is 57%. Therefore, 54% is less than 57%, so the answer is no.'",False,data/row_37/Quantized_Colors.png
row_37,Padded,Is the sum of two lowest value of green graph greater than higest value of orange graph?,Yes,answer='No.' explanation='The lowest values of the green graph (U.S.) are 33 and 37. Their sum is 70. The highest value of the orange graph (China) is 57. 70 is not greater than 57.',False,data/row_37/Padded.png
row_38,Baseline,What's the lowest value of graph in 2015?,8,answer='8%' explanation='The lowest value in the graph for 2015 is 8% for the group that believes there is no evidence that the earth is warming.',True,data/row_38/Baseline.png
row_38,Black and White,What's the lowest value of graph in 2015?,8,"answer='8% for ""No evidence earth is warming.""' explanation='In the graph, the line labeled ""No evidence earth is warming"" is at 8% in 2015, which is the lowest value among the categories shown.'",True,data/row_38/Black_and_White.png
row_38,Vertically Stretched,What's the lowest value of graph in 2015?,8,"answer='8' explanation='In the graph, the lowest value in 2015 corresponds to the group ""No evidence earth is warming,"" which is 8%.'",True,data/row_38/Vertically_Stretched.png
row_38,Horizontally Stretched,What's the lowest value of graph in 2015?,8,"answer='8%' explanation='The lowest value in 2015 is ""No evidence earth is warming"" at 8%.'",True,data/row_38/Horizontally_Stretched.png
row_38,Squeezed Vertically,What's the lowest value of graph in 2015?,8,"answer='11%' explanation=""The lowest value in 2015 is for the group saying 'No evidence earth is warming,' which is at 11%.""",False,data/row_38/Squeezed_Vertically.png
row_38,Squeezed Horizontally,What's the lowest value of graph in 2015?,8,"answer='8' explanation='In 2015, the lowest value is 8% for those who say there is no evidence the earth is warming.'",True,data/row_38/Squeezed_Horizontally.png
row_38,Increased Saturation,What's the lowest value of graph in 2015?,8,"answer='8%' explanation='In 2015, the lowest value in the graph is for those who say there is ""No evidence earth is warming,"" at 8%.'",True,data/row_38/Increased_Saturation.png
row_38,Decreased Saturation,What's the lowest value of graph in 2015?,8,"answer='8%' explanation='The lowest value in 2015 is for those who say ""No evidence earth is warming,"" which is 8%.'",True,data/row_38/Decreased_Saturation.png
row_38,Increased Brightness,What's the lowest value of graph in 2015?,8,"answer='11%' explanation='In 2015, the lowest value on the graph is the percentage of those who say ""No evidence earth is warming,"" at 11%.'",False,data/row_38/Increased_Brightness.png
row_38,Decreased Brightness,What's the lowest value of graph in 2015?,8,"answer='8%' explanation='In 2015, the lowest value on the graph corresponds to those who believe there is ""No evidence earth is warming,"" which is 8%.'",True,data/row_38/Decreased_Brightness.png
row_38,Increased Contrast,What's the lowest value of graph in 2015?,8,"answer='8%.' explanation=""The lowest value on the graph for 2015 is 8%, which corresponds to those who say 'No evidence earth is warming.'""",True,data/row_38/Increased_Contrast.png
row_38,Decreased Contrast,What's the lowest value of graph in 2015?,8,"answer='8' explanation=""The lowest value in 2015 is 8, which corresponds to the line for 'No evidence earth is warming.'""",True,data/row_38/Decreased_Contrast.png
row_38,Increased Sharpness,What's the lowest value of graph in 2015?,8,"answer='8%' explanation=""The lowest value observed in the 2015 data is 8%, which corresponds to the group 'No evidence earth is warming.'""",True,data/row_38/Increased_Sharpness.png
row_38,Decreased Sharpness,What's the lowest value of graph in 2015?,8,"answer='8%' explanation=""In 2015, the lowest value on the graph is for those who say 'No evidence earth is warming,' which is at 8%.""",True,data/row_38/Decreased_Sharpness.png
row_38,Adaptive Threshold,What's the lowest value of graph in 2015?,8,"answer='8%' explanation='The lowest value in 2015 is 8%, representing those who say ""No evidence earth is warming.""'",True,data/row_38/Adaptive_Threshold.png
row_38,Selective Blur,What's the lowest value of graph in 2015?,8,"answer='11%' explanation=""In 2015, the lowest value on the graph is for those who say 'No evidence earth is warming,' which is 11%.""",False,data/row_38/Selective_Blur.png
row_38,Highlighted Intersections,What's the lowest value of graph in 2015?,8,"answer='11%' explanation='In 2015, the lowest value is 11% for the group that says there is no evidence that Earth is warming.'",False,data/row_38/Highlighted_Intersections.png
row_38,Dominant Colors,What's the lowest value of graph in 2015?,8,"answer='11%' explanation=""The line representing 'No evidence earth is warming' is at the lowest point in 2015, at 11%.""",False,data/row_38/Dominant_Colors.png
row_38,Quantized Colors,What's the lowest value of graph in 2015?,8,"answer='8%' explanation='The lowest value on the graph for 2015 is 8%, representing those who say ""No evidence earth is warming.""'",True,data/row_38/Quantized_Colors.png
row_38,Padded,What's the lowest value of graph in 2015?,8,"answer='8' explanation=""The lowest value on the graph for 2015 is 8, which corresponds to the line labeled 'No evidence earth is warming.'""",True,data/row_38/Padded.png
row_39,Baseline,What's the product of all the values in 2015?,19800,"answer='19800' explanation='In 2015, the values are 75 (human activity), 33 (natural patterns), and 8 (no evidence). The product is 75 × 33 × 8 = 19800.'",True,data/row_39/Baseline.png
row_39,Black and White,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values in 2015 are 75, 33, and 8. The product is 75 * 33 * 8 = 19800.'",True,data/row_39/Black_and_White.png
row_39,Vertically Stretched,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values for 2015 are 75, 33, and 8. Their product is 75 * 33 * 8 = 19800.'",True,data/row_39/Vertically_Stretched.png
row_39,Horizontally Stretched,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values for 2015 are 75, 33, and 8. The product of these values is 75 × 33 × 8 = 19800.'",True,data/row_39/Horizontally_Stretched.png
row_39,Squeezed Vertically,What's the product of all the values in 2015?,19800,"answer='0' explanation='The product is calculated as follows: 76 (Earth is warming, mostly because of human activity) x 33 (Earth is warming, mostly because of natural patterns) x 11 (No evidence earth is warming). Multiplying these values gives 76 x 33 x 11 = 27,588. However, the y-axis values indicate percentages which do not sum to 100%, and thus it represents different survey questions with distinct groups. For a product considering separate responses or percentages multiplied, any multiplicative approach results in 0 due to calculation with percentage interpretations as subsets. Taking strict unrelated multiplication, 27720, not a consistent routine outcome within distinct survey items as irrelevant. Verifying plots as percentages implies separate premises not summing systematically.'",False,data/row_39/Squeezed_Vertically.png
row_39,Squeezed Horizontally,What's the product of all the values in 2015?,19800,"answer='19800' explanation='In 2015, the values are 75 (due to human activity), 33 (due to natural patterns), and 8 (no evidence). The product is 75 * 33 * 8 = 19800.'",False,data/row_39/Squeezed_Horizontally.png
row_39,Increased Saturation,What's the product of all the values in 2015?,19800,"answer='75 × 33 × 8 = 19800' explanation='The values for 2015 are 75 (for human activity), 33 (for natural patterns), and 8 (for no evidence). To find their product, multiply them together, resulting in 19800.'",True,data/row_39/Increased_Saturation.png
row_39,Decreased Saturation,What's the product of all the values in 2015?,19800,"answer='198000' explanation='The values in 2015 are 75, 33, and 8. The product of these values is 75 x 33 x 8 = 198000.'",False,data/row_39/Decreased_Saturation.png
row_39,Increased Brightness,What's the product of all the values in 2015?,19800,"answer='7425' explanation='The values in 2015 are 75, 33, and 3. The product is 75 * 33 * 3 = 7425.'",False,data/row_39/Increased_Brightness.png
row_39,Decreased Brightness,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values for 2015 are 75, 33, and 8. The product is 75 * 33 * 8 = 19800.'",True,data/row_39/Decreased_Brightness.png
row_39,Increased Contrast,What's the product of all the values in 2015?,19800,"answer='49500' explanation='The values in 2015 are 75, 30, and 8. \\( 75 \\times 30 \\times 8 = 49500 \\).'",False,data/row_39/Increased_Contrast.png
row_39,Decreased Contrast,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values for 2015 are 75, 33, and 8. \nThe product is: 75 * 33 * 8 = 19800.'",True,data/row_39/Decreased_Contrast.png
row_39,Increased Sharpness,What's the product of all the values in 2015?,19800,"answer='75,000' explanation='The values for 2015 are 75, 33, and 18. The product is 75 × 33 × 18 = 75,000.'",False,data/row_39/Increased_Sharpness.png
row_39,Decreased Sharpness,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values for 2015 are 75, 33, and 8. The product of these numbers is 75 * 33 * 8 = 19800.'",True,data/row_39/Decreased_Sharpness.png
row_39,Adaptive Threshold,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values for 2015 are 75, 33, and 8. Their product is 75 * 33 * 8 = 19800.'",True,data/row_39/Adaptive_Threshold.png
row_39,Selective Blur,What's the product of all the values in 2015?,19800,"answer='1925' explanation='The values for 2015 are 73, 33, and 11. The product is 73 * 33 * 11 = 1925.'",False,data/row_39/Selective_Blur.png
row_39,Highlighted Intersections,What's the product of all the values in 2015?,19800,"answer='0' explanation='The values in 2015 are 68, 30, and 1. The product of these numbers is 68 * 30 * 1 = 2040. However, since 1 of the values is 0 (""No evidence earth is warming""), any product containing 0 is 0.'",False,data/row_39/Highlighted_Intersections.png
row_39,Dominant Colors,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values for 2015 are 75, 36, and 8. Their product is 75 × 36 × 8 = 21600.'",False,data/row_39/Dominant_Colors.png
row_39,Quantized Colors,What's the product of all the values in 2015?,19800,"answer='198000' explanation='The percentages in 2015 are 75, 33, and 8. The product of these values is 75 * 33 * 8 = 198000.'",False,data/row_39/Quantized_Colors.png
row_39,Padded,What's the product of all the values in 2015?,19800,"answer='19800' explanation='The values in 2015 are 75, 33, and 8. The product is 75 * 33 * 8 = 19800.'",True,data/row_39/Padded.png
row_3677,Baseline,What's the percentage value of top two options?,68,"answer='35% and 33%.' explanation=""The top two options in the pie chart are 'Occasionally' at 35% and 'Frequently' at 33%.""",False,data/row_3677/Baseline.png
row_3677,Black and White,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation=""The pie chart displays four categories with their respective percentage values. The top two options based on percentage are 'Occasionally' at 35% and 'Frequently' at 33%.""",False,data/row_3677/Black_and_White.png
row_3677,Vertically Stretched,What's the percentage value of top two options?,68,"answer='Occasionally 35%, Frequently 33%' explanation=""The chart shows the percentages for each category. 'Occasionally' is the highest at 35%, followed by 'Frequently' at 33%.""",False,data/row_3677/Vertically_Stretched.png
row_3677,Horizontally Stretched,What's the percentage value of top two options?,68,"answer='Occasionally: 35%\nFrequently: 33%' explanation=""The two options with the highest percentages are 'Occasionally' at 35% and 'Frequently' at 33%.""",False,data/row_3677/Horizontally_Stretched.png
row_3677,Squeezed Vertically,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation='The pie chart shows the percentage distribution of options, with ""Occasionally"" at 35% and ""Frequently"" at 33%, making them the top two options by percentage.'",False,data/row_3677/Squeezed_Vertically.png
row_3677,Squeezed Horizontally,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%.' explanation=""The chart shows percentage values for different options. The top two are 'Occasionally' at 35% and 'Frequently' at 33%.""",False,data/row_3677/Squeezed_Horizontally.png
row_3677,Increased Saturation,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation=""The pie chart displays percentages for different options with 'Occasionally' at 35% and 'Frequently' at 33%, which are the top two.""",False,data/row_3677/Increased_Saturation.png
row_3677,Decreased Saturation,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%.' explanation='The chart shows four options with percentages: Occasionally is 35%, Frequently is 33%, Very often is 16%, and All the time is 16%. The top two options by percentage are Occasionally and Frequently.'",False,data/row_3677/Decreased_Saturation.png
row_3677,Increased Brightness,What's the percentage value of top two options?,68,"answer='Occasionally 33%, Frequently 33%' explanation='The chart shows the percentage values for each option. Occasionally and Frequently both have the highest percentage, 33% each.'",False,data/row_3677/Increased_Brightness.png
row_3677,Decreased Brightness,What's the percentage value of top two options?,68,"answer='Occasionally 35%, Frequently 33%' explanation=""The pie chart shows the top two values as 'Occasionally' with 35% and 'Frequently' with 33%.""",False,data/row_3677/Decreased_Brightness.png
row_3677,Increased Contrast,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation=""The pie chart shows the top two options as 'Occasionally' with 35% and 'Frequently' with 33%.""",False,data/row_3677/Increased_Contrast.png
row_3677,Decreased Contrast,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation=""The top two options based on percentage values are 'Occasionally' with 35% and 'Frequently' with 33%.""",False,data/row_3677/Decreased_Contrast.png
row_3677,Increased Sharpness,What's the percentage value of top two options?,68,"answer='Occasionally: 35%,\nFrequently: 33%.' explanation=""The pie chart shows percentages for different frequencies. 'Occasionally' is the highest at 35%, and 'Frequently' follows at 33%.""",False,data/row_3677/Increased_Sharpness.png
row_3677,Decreased Sharpness,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation='The chart indicates the percentage for each option, with ""Occasionally"" and ""Frequently"" having the highest proportions.'",False,data/row_3677/Decreased_Sharpness.png
row_3677,Adaptive Threshold,What's the percentage value of top two options?,68,"answer='Occasionally 35%, Frequently 33%' explanation=""The pie chart shows percentages for different options, where 'Occasionally' is 35% and 'Frequently' is 33%, making them the top two percentages.""",False,data/row_3677/Adaptive_Threshold.png
row_3677,Selective Blur,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation=""The top two options by percentage are 'Occasionally' with 35% and 'Frequently' with 33%, as indicated on the chart.""",False,data/row_3677/Selective_Blur.png
row_3677,Highlighted Intersections,What's the percentage value of top two options?,68,"answer=""35% for both 'Occasionally' and 'Frequently'."" explanation=""The pie chart indicates that the top two options, 'Occasionally' and 'Frequently', each have a 35% share.""",False,data/row_3677/Highlighted_Intersections.png
row_3677,Dominant Colors,What's the percentage value of top two options?,68,"answer='Occasionally: 35% \nFrequently: 33%' explanation=""The pie chart shows the highest percentages for 'Occasionally' at 35% and 'Frequently' at 33%.""",False,data/row_3677/Dominant_Colors.png
row_3677,Quantized Colors,What's the percentage value of top two options?,68,"answer='Business Friendly: 33.5%\nFiscal Full Stop: 27.9%' explanation=""The largest portion is marked 'Business Friendly' with 33.5%, followed by 'Fiscal Full Stop' with 27.9%.""",False,data/row_3677/Quantized_Colors.png
row_3677,Padded,What's the percentage value of top two options?,68,"answer='Occasionally: 35%, Frequently: 33%' explanation=""The pie chart shows the percentages for each option, and the top two are 'Occasionally' with 35% and 'Frequently' with 33%.""",False,data/row_3677/Padded.png
row_9397,Baseline,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million U.S. dollars.' explanation=""The graph shows Envoy Air's revenue for 2020 as 987.28 million U.S. dollars.""",False,data/row_9397/Baseline.png
row_9397,Black and White,What was the total revenue of Envoy Air in dollars in 2020?,987.28,answer='987.28 million dollars.' explanation='The chart shows that the total revenue for Envoy Air in 2020 was 987.28 million U.S. dollars.',True,data/row_9397/Black_and_White.png
row_9397,Vertically Stretched,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million U.S. dollars.' explanation='The graph shows the revenue for each year, and the bar for 2020 reads 987.28 million U.S. dollars.'",False,data/row_9397/Vertically_Stretched.png
row_9397,Horizontally Stretched,What was the total revenue of Envoy Air in dollars in 2020?,987.28,answer='987.28 million dollars' explanation='The chart shows the total revenue of Envoy Air in 2020 was 987.28 million dollars.',False,data/row_9397/Horizontally_Stretched.png
row_9397,Squeezed Vertically,What was the total revenue of Envoy Air in dollars in 2020?,987.28,answer='987.28 million U.S. dollars.' explanation='The chart shows the revenue for Envoy Air in 2020 as 987.28 million U.S. dollars.',True,data/row_9397/Squeezed_Vertically.png
row_9397,Squeezed Horizontally,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million U.S. dollars.' explanation='The graph shows the revenue for each year in millions of U.S. dollars. For 2020, the revenue is labeled as 987.28 million.'",True,data/row_9397/Squeezed_Horizontally.png
row_9397,Increased Saturation,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million USD.' explanation=""According to the chart, Envoy Air's total revenue in 2020 was 987.28 million U.S. dollars.""",True,data/row_9397/Increased_Saturation.png
row_9397,Decreased Saturation,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million U.S. dollars' explanation=""The graph shows Envoy Air's revenue in millions of U.S. dollars for each year. For 2020, the bar indicates a revenue of 987.28 million U.S. dollars.""",True,data/row_9397/Decreased_Saturation.png
row_9397,Increased Brightness,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='$987.28 million' explanation='The total revenue of Envoy Air in 2020 was $987.28 million, as indicated by the height of the bar for 2020 on the graph.'",False,data/row_9397/Increased_Brightness.png
row_9397,Decreased Brightness,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='$987.28 million' explanation=""The graph shows Envoy Air's revenue for each year from 2004 to 2020 in million U.S. dollars. For 2020, the revenue is $987.28 million.""",True,data/row_9397/Decreased_Brightness.png
row_9397,Increased Contrast,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million dollars' explanation=""The chart shows that Envoy Air's total revenue in 2020 was 987.28 million U.S. dollars.""",True,data/row_9397/Increased_Contrast.png
row_9397,Decreased Contrast,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million U.S. dollars' explanation=""The chart shows that Envoy Air's revenue in 2020 was 987.28 million U.S. dollars.""",True,data/row_9397/Decreased_Contrast.png
row_9397,Increased Sharpness,What was the total revenue of Envoy Air in dollars in 2020?,987.28,answer='987.28 million dollars.' explanation='The bar for 2020 shows a revenue of 987.28 million dollars according to the chart.',True,data/row_9397/Increased_Sharpness.png
row_9397,Decreased Sharpness,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million USD' explanation='In the provided bar chart, the revenue for Envoy Air in 2020 is shown as 987.28 million USD.'",True,data/row_9397/Decreased_Sharpness.png
row_9397,Adaptive Threshold,What was the total revenue of Envoy Air in dollars in 2020?,987.28,answer='987.28 million USD' explanation='The graph shows the revenue for 2020 as 987.28 million USD.',False,data/row_9397/Adaptive_Threshold.png
row_9397,Selective Blur,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million U.S. dollars' explanation='The total revenue of Envoy Air in 2020 was 987.28 million U.S. dollars, as indicated on the chart for that year.'",False,data/row_9397/Selective_Blur.png
row_9397,Highlighted Intersections,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='987.28 million US dollars.' explanation=""The image indicates that Envoy Air's revenue for 2020 was 987.28 million US dollars.""",False,data/row_9397/Highlighted_Intersections.png
row_9397,Dominant Colors,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='$987.28 million' explanation=""According to the bar chart, Envoy Air's total revenue in 2020 was $987.28 million.""",True,data/row_9397/Dominant_Colors.png
row_9397,Quantized Colors,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='$987.28 million' explanation='The image shows a bar chart with revenue data for each year. In 2020, the revenue is noted as $987.28 million.'",True,data/row_9397/Quantized_Colors.png
row_9397,Padded,What was the total revenue of Envoy Air in dollars in 2020?,987.28,"answer='$987.28 million' explanation='The chart shows the revenue of Envoy Air in million U.S. dollars for each year. For 2020, the revenue was $987.28 million.'",True,data/row_9397/Padded.png
row_8826,Baseline,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The bar chart shows that WhatsApp downloads in France increased by 38.8% in the first quarter of 2021.',True,data/row_8826/Baseline.png
row_8826,Black and White,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8% increase' explanation='The chart shows that France experienced a 38.8% growth in WhatsApp downloads compared to the previous quarter.',True,data/row_8826/Black_and_White.png
row_8826,Vertically Stretched,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='38.8%' explanation='In France, the downloads of WhatsApp increased by 38.8% in the first quarter of 2021 compared to the previous quarter.'",True,data/row_8826/Vertically_Stretched.png
row_8826,Horizontally Stretched,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='The increase in downloads was 38.8%.' explanation='The bar graph for France shows a growth of 38.8% in WhatsApp downloads compared to the previous quarter.',True,data/row_8826/Horizontally_Stretched.png
row_8826,Squeezed Vertically,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='38.8%' explanation='According to the bar chart, the download growth of WhatsApp in France in the first quarter of 2021 was 38.8%.'",True,data/row_8826/Squeezed_Vertically.png
row_8826,Squeezed Horizontally,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='38.8%' explanation='The increase in downloads of WhatsApp in France in the first quarter of 2021 was 38.8% compared to the previous quarter, as shown in the chart.'",True,data/row_8826/Squeezed_Horizontally.png
row_8826,Increased Saturation,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='38.8%' explanation='In the first quarter of 2021, WhatsApp downloads in France increased by 38.8% compared to the previous quarter, as shown in the chart.'",True,data/row_8826/Increased_Saturation.png
row_8826,Decreased Saturation,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The image shows a bar chart with growth percentages for WhatsApp downloads in various countries. France had a 38.8% increase.',True,data/row_8826/Decreased_Saturation.png
row_8826,Increased Brightness,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The image shows that WhatsApp downloads in France increased by 38.8% in the first quarter of 2021.',False,data/row_8826/Increased_Brightness.png
row_8826,Decreased Brightness,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='38.8%' explanation='In the first quarter of 2021, WhatsApp downloads in France increased by 38.8% compared to the previous quarter.'",True,data/row_8826/Decreased_Brightness.png
row_8826,Increased Contrast,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='38.8%' explanation='The increase in downloads of WhatsApp in France during the first quarter of 2021 was 38.8%, as shown at the top of the chart.'",True,data/row_8826/Increased_Contrast.png
row_8826,Decreased Contrast,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The chart shows that there was a 38.8% growth in WhatsApp downloads in France compared to the previous quarter.',True,data/row_8826/Decreased_Contrast.png
row_8826,Increased Sharpness,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='The downloads of WhatsApp in France increased by 38.8%.' explanation='The graph shows the growth percentage for WhatsApp downloads in various countries in the first quarter of 2021 compared to the previous quarter, with France showing an increase of 38.8%.'",True,data/row_8826/Increased_Sharpness.png
row_8826,Decreased Sharpness,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='38.8%' explanation='According to the chart, WhatsApp downloads in France increased by 38.8% in the first quarter of 2021 compared to the previous quarter.'",True,data/row_8826/Decreased_Sharpness.png
row_8826,Adaptive Threshold,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The increase in WhatsApp downloads in France in the first quarter of 2021 was 38.8% compared to the previous quarter.',False,data/row_8826/Adaptive_Threshold.png
